"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Phactr1",192.439462313551,-1.27779369812256,0.328805379986389,4.2923404403034e-05,0.00011760858498207
"Adcy7",5696.15259758721,-0.400139765568596,0.0982821566815354,4.30735125789912e-05,0.000117966865113776
"Best3",22.6887641294042,3.36783055584004,0.983295137739024,4.30693609833626e-05,0.000117966865113776
"Mrgbp",1927.33819999329,0.444204057308336,0.109274257131775,4.30689687788762e-05,0.000117966865113776
"Klhl7",2129.43039044788,-0.388526172395139,0.0955040769139288,4.34421431220945e-05,0.000118958635028346
"Ckap2",2121.63360149199,0.407647528942387,0.100220875001776,4.35391035725413e-05,0.000119206298839833
"Proca1",74.0773552717752,1.52759021514313,0.402826404332256,4.35511333730548e-05,0.000119221390550721
"Ppp1r2",2643.37422816881,-0.380427587923021,0.0935323860481531,4.37963017032917e-05,0.000119874599843874
"Olfr205",10.8087677129994,7.00289617581352,2.97519890913217,4.38818067234204e-05,0.000120090665557272
"Rars",5555.96957634717,0.337427133245094,0.0828596965759511,4.41586502373518e-05,0.000120830221412362
"Gnat3",8.84411642053993,6.71519324890572,2.87677080433589,4.4303458740555e-05,0.000121208325947088
"Nctc1",11.0879484198381,7.03780266863136,2.9898371728228,4.46501689282815e-05,0.000122138610742654
"Pik3r2",2947.91332938311,0.501114410849938,0.125854117842695,4.49266752411103e-05,0.000122876606386123
"Pkmyt1",3674.32803555461,0.367323537017828,0.090379171025364,4.50366501318191e-05,0.0001231589780552
"Car6",23.2406542605274,2.91278152791594,0.835464582920051,4.50896772993689e-05,0.000123285557124074
"Dedd2",2189.32613217136,-0.323347291734634,0.079546712835563,4.50970077905748e-05,0.000123287171798714
"U2af1",5536.72732060318,0.305926317408823,0.0751922030495622,4.5190171062033e-05,0.000123523402430769
"Dhrs2",33.3564304402605,2.7296082777088,0.780687392636354,4.52193422412012e-05,0.000123569337629353
"Dock2",11640.9843696199,-0.49177216489656,0.120107245373719,4.52204868844789e-05,0.000123569337629353
"Bend6",61.1033912296434,1.97131070042431,0.539773537957439,4.54174672141442e-05,0.000124089068003155
"Crat",1534.79487928992,0.514064109695471,0.127097097990003,4.54863574521861e-05,0.000124258729168965
"Olfr824",8.69059409166862,6.68218274673911,2.8701560169044,4.56939108196989e-05,0.000124807080291762
"Tbxa2r",2358.10261094343,-0.546916180673225,0.135214191708351,4.57420562227146e-05,0.000124919930191982
"Mbd3",7283.87985174615,0.261891644871913,0.0643928536022843,4.59725994329137e-05,0.000125530793973258
"A230056J06Rik",58.3620418144125,1.98550635643518,0.546330241248149,4.60682238528818e-05,0.000125773126972674
"Ccr1l1",24.9093867282703,3.17010322934844,0.924990849998447,4.62986921868612e-05,0.000126383476717216
"Kctd14",475.528599033697,0.601378363395531,0.14940685602871,4.63691520274406e-05,0.000126556927616524
"Cd38",274.33164711589,-1.28314848255489,0.331924937088238,4.6379670189788e-05,0.000126566750277727
"Gm11426",9.18300476908259,6.76318597830736,2.89995036894779,4.6419751480331e-05,0.000126657233603552
"Pvrl3",122.059968872518,1.4458824321459,0.380640842820485,4.64728307122393e-05,0.00012678314979691
"Ttc25",35.6432236135437,1.96625100123427,0.537858545716896,4.64918303830068e-05,0.000126816069395461
"Gm12789",14.9835470015183,7.45829435612453,3.14494741660994,4.65906132602374e-05,0.000127066571903424
"Shisa9",76.1061231792922,1.80250129591291,0.48977653567364,4.71166144309911e-05,0.000128481978409614
"Plekhg5",754.388057323236,-0.922411187940106,0.233165630447147,4.73536276439455e-05,0.000129109041118356
"Slc24a5",531.224262964133,-0.727352978749881,0.182028442863841,4.7432094428319e-05,0.000129284439171928
"Usp7",3933.85086685306,0.503133250330976,0.124883408741235,4.74318747811972e-05,0.000129284439171928
"Irgq",925.017671858242,-0.666799424471772,0.166325492585042,4.75157521507204e-05,0.000129493167214091
"Nrp1",292.845021841555,1.25965264931026,0.32748623125695,4.75342430666992e-05,0.00012952426250202
"Fam83a",14.3391740736276,4.90230693953597,1.35762575379121,4.75870636965547e-05,0.000129643848652806
"Map4k5",1274.98501321236,-0.605374780393338,0.15039605755586,4.75923050351843e-05,0.000129643848652806
"Itgb6",152.543945193234,1.22311062537295,0.317166749404398,4.77104565802791e-05,0.000129946347791314
"Nxph2",8.25045131120621,6.60772328192225,2.84955918245834,4.77251897773359e-05,0.000129967123925417
"Ino80",1010.07411207788,0.516741068799676,0.128233468388065,4.81685943566235e-05,0.000131155094964477
"Btbd18",112.091953003181,1.55178396927686,0.414109967525845,4.8634377046947e-05,0.000132403635205054
